id;catalogNumber;description;gpsLength;gpsWidth;gpsLengthPosition;gpsWidthPosition;indexLevel
8222;80;B3XF8;52.0;16.0;S;E;17
8603;4;YZNR0;55.0;14.0;S;E;17
7916;93;3LOAL;55.0;17.0;S;E;17
6154;90;V2S1M;51.0;20.0;S;W;17
6247;31;RO5FU;55.0;18.0;S;E;17
5990;35;FSX85;70.0;17.0;S;E;17
6122;93;D5R4V;73.0;14.0;S;E;17
9654;59;DOR84;63.0;18.0;S;E;17
6364;41;B4SO2;83.0;18.0;S;E;17
10564;18;36RAK;84.0;16.0;S;E;17
6576;53;N7OT2;65.0;20.0;N;E;17
6195;5;XDRO9;74.0;20.0;S;E;17
6459;61;21MJP;82.0;20.0;N;E;17
13198;8;0SYYF;87.0;6.0;S;E;17
9070;66;3DPAO;86.0;10.0;S;E;17
8809;21;1TTTQ;90.0;11.0;N;W;17
6328;65;R1JGO;92.0;5.0;S;E;17
5878;81;7KABR;94.0;5.0;S;E;17
5882;77;IANUS;98.0;6.0;N;E;17
6249;37;H52O1;95.0;11.0;N;W;17
9643;75;NECB9;96.0;9.0;S;E;17
6025;27;SJRQN;98.0;8.0;S;E;17
5977;26;1AGSN;88.0;12.0;S;E;17
6353;89;Z4YA1;87.0;18.0;S;E;17
6520;71;5UR66;88.0;14.0;S;E;17
6004;88;2R9IY;90.0;15.0;S;E;17
5823;86;L3C76;97.0;14.0;N;E;17
5536;89;EFE7V;87.0;20.0;S;E;17
5860;75;OU4QJ;91.0;19.0;N;E;17
8535;53;0Y1QB;97.0;20.0;S;E;17
8902;58;V81N6;99.0;16.0;S;E;17
7522;43;P711H;55.0;22.0;S;E;17
7049;42;ZH9MR;58.0;23.0;S;E;17
5773;75;RFZEO;68.0;21.0;S;E;17
6336;27;DYJKG;55.0;25.0;S;E;17
5872;86;IUDP7;68.0;25.0;S;E;17
7189;97;RTBIT;55.0;27.0;S;E;17
8077;81;F4OET;62.0;26.0;S;E;17
10342;47;JNOEN;66.0;27.0;S;E;17
8154;30;4C8MB;91.0;21.0;S;E;17
6897;27;ST5K7;84.0;22.0;S;E;17
5791;48;FQXIJ;72.0;26.0;S;E;17
5851;69;LXADA;85.0;24.0;S;E;17
7245;64;54OC0;77.0;27.0;S;E;17
7529;71;0MQSW;79.0;27.0;S;E;17
9784;59;L636S;91.0;23.0;S;W;17
7272;2;LDFR6;93.0;22.0;N;E;17
8585;37;AQ0B9;95.0;24.0;S;E;17
7835;62;O3RZY;97.0;24.0;S;E;17
6775;54;QXDMI;94.0;26.0;S;E;17
6030;56;05ZDJ;91.0;27.0;N;E;17
11551;97;DUZGV;41.0;28.0;S;E;17
7800;67;ER1S1;51.0;28.0;S;E;17
6703;42;KXZUQ;62.0;28.0;S;E;17
7097;45;RB2QL;83.0;28.0;N;E;17
13293;54;V581U;87.0;28.0;S;E;17
14028;61;U150P;96.0;28.0;S;E;17
14462;60;S6ZZX;30.0;30.0;S;E;17
17421;87;XK82M;33.0;29.0;S;E;17
9232;80;SBRRN;43.0;29.0;S;E;17
12423;78;CQVMF;41.0;30.0;N;E;17
8882;92;EZ97G;52.0;30.0;S;E;17
9581;98;COHBE;58.0;29.0;N;E;17
10952;44;ZOM3A;66.0;29.0;N;E;17
9145;63;L9T07;37.0;32.0;S;E;17
9804;14;AGVSV;43.0;31.0;S;E;17
9556;29;JPZIK;33.0;33.0;N;E;17
8540;12;K6CS9;47.0;31.0;S;W;17
7241;63;6IBCM;54.0;31.0;S;E;17
9705;79;JYQDS;52.0;32.0;S;W;17
7249;70;KJAKR;44.0;33.0;S;E;17
7427;89;DGIEW;46.0;33.0;S;E;17
7298;72;ZRNUR;54.0;33.0;S;E;17
11779;6;9R3S5;62.0;32.0;S;E;17
9296;22;2SXQF;30.0;43.0;S;E;17
8364;75;UZC9G;33.0;35.0;S;E;17
11138;10;Y2JXN;37.0;34.0;S;E;17
5780;9;3MQJF;36.0;40.0;S;E;17
6035;52;LKJR9;40.0;36.0;S;E;17
6023;35;HS6QR;40.0;42.0;S;E;17
6412;57;5RBRU;30.0;69.0;S;E;17
6036;3;4BSSG;31.0;58.0;S;E;17
6677;95;GBS1S;31.0;82.0;S;W;17
6984;14;QZWJT;32.0;80.0;S;E;17
6831;89;EP6HK;33.0;52.0;S;E;17
6589;88;2Y9Q5;33.0;64.0;S;E;17
7622;56;Y6O91;31.0;84.0;N;E;17
11109;50;BAI12;31.0;88.0;S;E;17
9720;27;SN1MJ;30.0;90.0;S;E;17
9507;28;23OF1;34.0;91.0;S;E;17
5402;32;QC7BC;35.0;64.0;S;E;17
5388;86;JIDN3;37.0;52.0;S;W;17
7307;17;B9MD6;39.0;51.0;S;E;17
5502;60;67TY2;40.0;63.0;S;E;17
6847;15;4YXPT;35.0;75.0;S;E;17
6585;15;U9KDB;38.0;69.0;S;E;17
6191;24;9OB2F;39.0;75.0;S;E;17
6234;21;GM5T8;35.0;81.0;S;E;17
6624;63;DWLRD;39.0;77.0;S;E;17
6884;93;Z613M;35.0;85.0;S;E;17
8938;8;862IA;38.0;86.0;S;E;17
5662;48;AFSNT;35.0;87.0;S;E;17
7118;4;5TXTS;38.0;90.0;S;E;17
7126;14;6U2R6;39.0;84.0;S;E;17
8066;43;1ASP9;41.0;34.0;S;E;17
5617;38;HIRHE;65.0;35.0;S;E;17
6192;43;EE1HE;50.0;36.0;S;E;17
5885;87;8EW1S;44.0;41.0;S;E;17
7384;56;LN27J;43.0;45.0;S;E;17
7809;21;HWAS3;43.0;49.0;S;E;17
6377;92;J18XT;55.0;39.0;S;E;17
6251;13;ENHCQ;57.0;38.0;N;E;17
6474;57;3B4CG;65.0;39.0;S;E;17
8371;19;SO1RL;55.0;41.0;S;E;17
5816;87;KER83;45.0;47.0;S;E;17
5934;37;VMCQL;59.0;44.0;S;E;17
5669;94;87PK6;62.0;46.0;S;E;17
5959;21;4F4SY;62.0;49.0;S;E;17
11248;30;3PXQ6;68.0;46.0;S;E;17
6008;93;5M1KJ;43.0;55.0;S;E;17
5304;69;XDAUA;42.0;60.0;N;E;17
6651;47;V7TTR;42.0;72.0;S;E;17
6134;73;9W7SR;43.0;72.0;S;E;17
5258;27;1DBR3;43.0;78.0;N;E;17
5485;4;UJVMU;48.0;54.0;N;E;17
5558;70;TT9VU;54.0;55.0;S;E;17
5078;62;G6FSK;53.0;76.0;S;E;17
5566;28;D63K7;59.0;61.0;S;W;17
5182;90;TWXIW;62.0;53.0;S;E;17
5145;36;HOR1M;67.0;54.0;S;E;17
5248;19;3DVVU;60.0;75.0;S;W;17
5220;11;PIXK4;66.0;72.0;S;E;17
5447;90;YC89W;45.0;78.0;S;E;17
6587;10;5AZCO;56.0;79.0;S;E;17
6212;67;GXPNK;48.0;85.0;S;E;17
6189;40;TJ0KQ;56.0;83.0;N;E;17
6123;16;GXXSI;58.0;77.0;N;E;17
5399;58;Z5VB9;60.0;81.0;S;E;17
5706;26;MJS0Y;67.0;83.0;N;E;17
7664;22;AYH4L;42.0;86.0;N;E;17
5997;76;WPUVG;59.0;90.0;S;E;17
7971;55;CWLYJ;63.0;90.0;S;E;17
9120;21;VUBE2;64.0;86.0;S;E;17
7932;55;XV2WV;67.0;87.0;S;E;17
10878;51;P4EH4;68.0;50.0;S;E;17
10173;82;IBRL3;68.0;52.0;S;E;17
7935;47;5ZFBR;68.0;76.0;N;E;17
8787;76;N9S81;68.0;78.0;S;E;17
7577;13;EAKDF;69.0;31.0;S;E;17
8993;66;MAMH8;69.0;33.0;S;E;17
7294;30;FWFMP;70.0;29.0;S;E;17
10037;35;X3EFH;81.0;29.0;S;E;17
6086;8;K020R;77.0;31.0;S;E;17
11447;81;DR6KH;73.0;34.0;S;E;17
7894;26;PA99L;73.0;36.0;S;E;17
7837;16;LFHWP;80.0;36.0;S;E;17
10300;72;TIL5I;69.0;38.0;S;E;17
6943;77;2OX1R;75.0;37.0;S;E;17
6945;54;RLKGE;78.0;39.0;S;E;17
8663;44;422GG;83.0;30.0;S;E;17
9789;22;YQLXP;86.0;33.0;S;E;17
6321;51;3PZ2X;90.0;29.0;S;E;17
7320;23;NIPSB;94.0;30.0;N;E;17
7518;53;9HIO6;89.0;31.0;S;E;17
8701;82;1W4AG;94.0;32.0;S;E;17
8258;10;YZHHR;90.0;33.0;S;E;17
8915;67;HU5NH;82.0;36.0;N;E;17
6120;28;9KEWK;90.0;35.0;S;E;17
6622;22;YSY8V;86.0;37.0;S;W;17
7158;79;65CG2;92.0;36.0;S;E;17
6487;84;KWB6X;86.0;39.0;S;E;17
7817;6;C3R72;92.0;38.0;S;E;17
10207;32;VKZRT;90.0;39.0;S;E;17
9612;4;GPL59;97.0;37.0;S;E;17
13928;62;0KIZ3;69.0;40.0;S;E;17
9510;85;GSRUJ;69.0;44.0;S;E;17
6586;78;HFMNZ;72.0;40.0;S;E;17
9597;91;QP6YR;84.0;40.0;S;E;17
6070;9;3BHAB;86.0;41.0;S;E;17
6760;73;XWJPG;90.0;41.0;S;E;17
5845;3;66S7I;76.0;45.0;S;E;17
5847;94;53UAV;82.0;42.0;S;E;17
5776;23;9VUT8;76.0;47.0;S;E;17
5417;22;10ATC;87.0;47.0;S;E;17
5697;35;II0H0;93.0;44.0;S;E;17
7369;13;IWD1G;93.0;46.0;S;E;17
8115;81;L1UKG;95.0;45.0;S;E;17
7891;83;G6E1W;80.0;48.0;S;E;17
8660;60;KBVRN;81.0;48.0;S;E;17
9225;15;H9AGU;89.0;48.0;S;E;17
7972;47;KPRH5;85.0;49.0;S;E;17
7354;83;NFTMI;97.0;49.0;N;E;17
15880;94;IXIWL;98.0;33.0;S;E;17
11471;92;2PP7O;98.0;35.0;S;E;17
11931;83;WQOD9;99.0;49.0;S;E;17
8239;7;TI81K;71.0;55.0;S;W;17
5572;92;9N0M1;69.0;60.0;S;E;17
5682;39;CIJVM;71.0;63.0;S;E;17
6476;98;890BB;71.0;83.0;S;E;17
10093;82;WRWZW;70.0;89.0;S;E;17
6698;23;Y08UY;72.0;52.0;N;E;17
8400;53;5FNVF;75.0;51.0;S;E;17
11368;8;RZQ15;75.0;53.0;S;E;17
5647;26;TXNKD;75.0;57.0;S;E;17
5555;9;5LLMP;73.0;84.0;S;E;17
5729;45;LOGB6;76.0;72.0;S;E;17
5838;36;5EX9W;77.0;60.0;S;E;17
6067;13;J9ZMF;77.0;87.0;S;E;17
8771;91;0HGBW;76.0;89.0;S;E;17
10312;11;BADG6;74.0;90.0;S;E;17
9595;89;VLQRM;81.0;50.0;S;E;17
7396;10;M8XUA;78.0;66.0;S;E;17
6442;90;41HLP;78.0;72.0;S;E;17
7139;5;CS8FN;79.0;52.0;N;E;17
6426;11;RGEU0;79.0;56.0;S;E;17
6281;83;91Z2R;80.0;67.0;S;W;17
7322;70;PE6RE;85.0;51.0;S;E;17
5343;2;DKS03;82.0;65.0;S;E;17
5476;63;X5H6R;83.0;57.0;S;E;17
5279;43;VNCR2;89.0;54.0;S;E;17
5436;27;WY06H;82.0;69.0;S;E;17
5421;40;XYQQO;85.0;70.0;S;E;17
5582;90;NZ6EM;85.0;74.0;N;E;17
9697;2;SYJGC;93.0;71.0;S;E;17
6142;24;103B9;93.0;75.0;S;E;17
7903;6;E7DH6;81.0;77.0;S;E;17
8690;21;KJP71;94.0;59.0;S;E;17
6132;0;GAXI0;96.0;55.0;S;E;17
6757;77;8A8UD;99.0;60.0;S;E;17
7270;6;BTM2B;97.0;61.0;S;E;17
8963;72;VALA3;94.0;76.0;S;E;17
7145;40;ELPUJ;99.0;64.0;S;E;17
6514;29;WAJMJ;95.0;67.0;S;E;17
6700;36;4H70H;98.0;76.0;S;E;17
9104;25;CCKS8;79.0;81.0;S;E;17
9615;88;WZ2DQ;85.0;78.0;S;E;17
7392;98;YQ9OJ;84.0;82.0;N;E;17
10499;68;2VI1I;88.0;82.0;S;E;17
7405;31;CIFJL;80.0;83.0;S;E;17
8078;38;MP4RC;80.0;89.0;N;E;17
7722;84;L8J1B;80.0;91.0;S;E;17
9679;10;CITXG;82.0;85.0;S;E;17
5807;97;V5BSA;84.0;86.0;S;E;17
7504;17;ZTUT4;88.0;84.0;S;E;17
12233;91;OYF9W;88.0;89.0;S;E;17
7155;77;FGBUC;86.0;90.0;N;E;17
11300;23;VHNW4;88.0;91.0;S;E;17
8048;13;8I2ZK;89.0;80.0;S;E;17
5865;10;TRTH4;98.0;78.0;S;E;17
6855;89;C9AMF;92.0;81.0;N;E;17
6326;95;SUNK1;96.0;82.0;S;E;17
9411;44;YPHF0;90.0;83.0;S;E;17
6211;89;XLQF9;92.0;85.0;S;E;17
6441;33;58K1E;92.0;91.0;S;W;17
7860;90;VFR98;95.0;86.0;S;E;17
6554;52;V7UMV;96.0;84.0;S;E;17
7584;31;YIICL;98.0;82.0;S;E;17
7204;60;HKT9W;99.0;87.0;S;E;17
13969;38;WXKU3;28.0;92.0;S;E;17
8253;76;ABKPT;25.0;93.0;N;E;17
8574;61;KP0F8;21.0;94.0;S;E;17
10487;70;9G08T;27.0;94.0;S;W;17
12112;95;SGY6G;32.0;92.0;N;E;17
7984;25;MWIT5;42.0;92.0;S;E;17
12051;8;ZKIGL;34.0;93.0;S;E;17
8891;49;KC16N;38.0;94.0;S;E;17
14468;18;JNP26;50.0;92.0;S;E;17
9019;16;5N16O;52.0;92.0;S;E;17
10054;50;CPCD4;70.0;92.0;S;E;17
12579;83;6XXI0;74.0;92.0;S;E;17
7487;50;C29P8;49.0;94.0;S;E;17
6902;95;DWZBR;61.0;94.0;N;E;17
7445;78;U8NYW;67.0;93.0;S;E;17
8804;34;X7PUW;78.0;93.0;S;E;17
7667;85;PR3NG;84.0;94.0;S;E;17
9625;79;OTKXQ;85.0;94.0;S;E;17
12211;26;3Z763;34.0;95.0;S;E;17
10506;5;7599A;45.0;95.0;S;W;17
15118;31;QBJ6Q;55.0;95.0;S;E;17
10192;86;JD4RE;70.0;95.0;N;E;17
9270;7;P846S;78.0;95.0;N;E;17
9536;19;7F62A;80.0;95.0;S;E;17
10119;78;DI8TS;87.0;93.0;S;E;17
11197;23;Q95AE;91.0;93.0;S;E;17
13546;81;9WFGM;91.0;95.0;S;E;17
12272;33;W2Y4I;24.0;97.0;S;E;17
8397;33;4W4X6;26.0;98.0;S;E;17
7140;13;7QB6J;32.0;97.0;S;W;17
8194;52;9BW9W;42.0;98.0;S;E;17
10570;99;TWTZ8;24.0;99.0;S;E;17
8775;90;IG2JJ;32.0;99.0;S;E;17
9168;58;SXE5C;36.0;99.0;S;E;17
11123;59;DEV7R;45.0;97.0;S;E;17
15415;22;E0PKA;47.0;99.0;S;E;17
10626;55;CY13N;49.0;98.0;S;E;17
7893;4;OTDWK;60.0;96.0;S;E;17
7112;72;8JJ7A;62.0;96.0;S;E;17
6562;47;2OGL8;64.0;98.0;S;E;17
8974;36;2068F;55.0;99.0;N;E;17
10361;84;UCAU5;66.0;99.0;S;W;17
11345;18;0XJYN;78.0;97.0;S;E;17
13838;26;KD8X7;74.0;98.0;S;E;17
10793;58;C4KBF;83.0;98.0;S;E;17
7570;69;FHW0Y;89.0;97.0;S;E;17
12235;74;3R8PH;89.0;99.0;S;E;17
13572;11;KU7J1;93.0;92.0;S;E;17
17407;82;VZ8XD;95.0;94.0;N;E;17
11933;30;4RJ3D;95.0;96.0;S;E;17
15534;96;GHAPP;99.0;93.0;S;E;17
15396;83;CXUSP;97.0;97.0;N;E;17
14806;82;IW06Y;99.0;99.0;S;E;17
18935;62;7BG1M;7.0;1.0;S;E;18
15138;99;ZVNIV;17.0;1.0;S;W;18
17255;21;WAF0D;1.0;2.0;S;W;18
18280;70;RNA3I;10.0;4.0;S;E;18
17464;88;V7QQQ;11.0;2.0;S;E;18
18474;45;VLRBP;13.0;2.0;S;E;18
11135;9;ECGZW;18.0;1.0;S;E;18
13875;55;YFQN1;26.0;1.0;S;E;18
11325;84;17001;41.0;1.0;S;E;18
14254;9;ORFXI;49.0;1.0;S;E;18
17775;54;W350G;53.0;1.0;S;E;18
14616;33;IRGI0;24.0;2.0;N;E;18
18204;40;NUX77;35.0;2.0;S;E;18
17354;5;Z7N71;28.0;3.0;S;E;18
20267;20;HCWAJ;37.0;3.0;S;E;18
15007;15;DR90J;45.0;2.0;S;E;18
21967;79;RAPMO;48.0;3.0;S;E;18
13911;97;6SM65;59.0;1.0;S;E;18
15668;36;BX7RQ;70.0;1.0;S;E;18
11065;74;6Z06S;73.0;1.0;S;E;18
10768;39;7KGQH;81.0;1.0;S;E;18
10917;39;E384M;83.0;1.0;S;E;18
22494;15;ZIBHL;95.0;1.0;S;E;18
23895;81;MUDVQ;66.0;2.0;S;E;18
17265;41;D6Z33;77.0;2.0;S;E;18
17821;15;RXAO5;64.0;3.0;S;E;18
10969;81;TNIIC;70.0;3.0;S;E;18
16563;41;ATPHA;74.0;3.0;S;E;18
13560;65;C6CTN;87.0;2.0;S;E;18
13914;57;RTC7T;83.0;3.0;S;E;18
11854;99;M49C6;92.0;3.0;S;E;18
17111;23;YFJPI;94.0;3.0;N;E;18
18905;23;S34QN;20.0;4.0;S;W;18
8089;62;QF91R;35.0;4.0;S;E;18
8927;80;CX7PX;45.0;4.0;S;E;18
10558;12;EEAYP;52.0;4.0;S;E;18
13197;10;BHBF5;56.0;4.0;S;E;18
10566;54;MLGZY;77.0;4.0;N;E;18
17774;33;CCK5Y;87.0;4.0;S;E;18
20728;84;MFM9F;98.0;4.0;S;E;18
18381;75;594T1;3.0;6.0;S;E;18
14343;3;FV2G2;2.0;11.0;S;E;18
16328;2;TZV8Q;3.0;9.0;S;E;18
15582;84;KL9P9;5.0;9.0;S;E;18
8034;13;JXN0U;7.0;5.0;N;W;18
7768;54;MRSGF;6.0;11.0;S;E;18
7174;94;2WODN;10.0;8.0;S;E;18
12822;2;IPL0G;10.0;12.0;S;E;18
7620;47;61ZGG;6.0;13.0;S;E;18
11598;73;XX6J2;12.0;7.0;S;E;18
13200;35;O7LAG;14.0;11.0;S;E;18
9093;78;YE3MW;14.0;13.0;S;E;18
12422;79;K9UX1;2.0;15.0;S;E;18
12458;71;0KHMP;2.0;17.0;S;E;18
12582;62;6HMYS;1.0;27.0;S;E;18
8799;10;9382U;2.0;19.0;S;E;18
10763;86;QMG1O;8.0;14.0;S;E;18
7114;87;3GBQV;6.0;17.0;S;E;18
6329;94;BKO46;6.0;20.0;S;E;18
9001;85;6LKRJ;3.0;23.0;S;E;18
9098;21;WFBZN;7.0;28.0;S;E;18
7941;12;34GH5;9.0;22.0;S;E;18
9221;79;WV35I;9.0;24.0;N;E;18
12346;98;W6LT8;9.0;28.0;S;E;18
19482;77;L7KU5;10.0;16.0;N;E;18
9522;29;B9SER;11.0;19.0;N;E;18
7914;83;WO6NM;13.0;15.0;S;E;18
10960;91;MEQNA;13.0;19.0;S;E;18
15009;12;GIPX1;11.0;23.0;S;E;18
10107;17;LQGPP;13.0;25.0;S;E;18
20738;68;C1G8T;15.0;28.0;S;E;18
16555;30;0L3SQ;16.0;5.0;S;E;18
15998;3;3CRGF;16.0;7.0;S;E;18
10143;47;IWR9T;16.0;9.0;S;E;18
18841;8;D5Z8K;16.0;13.0;S;E;18
16446;57;EXEZJ;20.0;8.0;S;E;18
10170;89;2GU9M;19.0;14.0;S;E;18
8640;35;VFSDR;17.0;15.0;S;W;18
12584;70;C7CPK;20.0;10.0;N;E;18
17557;48;R7949;17.0;17.0;S;E;18
15603;87;3HX6E;17.0;22.0;S;E;18
16738;91;UD37X;19.0;18.0;N;E;18
12703;16;HM6V5;16.0;24.0;S;E;18
11704;80;EIWV8;20.0;24.0;S;E;18
16486;92;Z7D7L;20.0;26.0;N;E;18
12042;26;0EY1H;20.0;28.0;S;E;18
16616;66;WM6RI;1.0;29.0;S;E;18
13454;76;W1YGC;1.0;31.0;S;E;18
14854;23;5BSL1;1.0;35.0;S;W;18
9983;34;PI1HG;1.0;46.0;S;E;18
9101;76;6HE2A;1.0;52.0;S;E;18
9210;48;H5NEO;1.0;56.0;S;E;18
17082;38;R3C6V;2.0;37.0;S;E;18
8635;40;LE0VV;2.0;43.0;S;E;18
7041;28;P0BGY;3.0;56.0;S;E;18
11190;32;16YMF;1.0;58.0;S;E;18
11817;29;JCAVJ;2.0;68.0;S;E;18
10215;63;FYFZW;3.0;71.0;S;E;18
11554;54;QU8N7;4.0;34.0;S;E;18
7430;50;VFXKG;4.0;38.0;S;E;18
6291;49;GVOOR;4.0;40.0;N;E;18
10061;9;I0KIT;4.0;60.0;S;E;18
13302;20;6LCE2;4.0;63.0;S;E;18
11643;95;MI7MS;5.0;32.0;N;E;18
12439;20;BD88O;6.0;42.0;S;E;18
9211;62;6SDNA;5.0;46.0;S;E;18
6642;86;0PP3X;5.0;48.0;N;E;18
11486;3;4IU01;5.0;58.0;S;E;18
9258;3;CLG1M;7.0;45.0;S;E;18
10759;12;9GQ8W;6.0;61.0;S;E;18
16447;9;CK3IG;4.0;67.0;S;E;18
13482;51;ZHJL1;4.0;69.0;S;E;18
14877;16;9F7KM;7.0;69.0;S;E;18
14152;35;1XTTD;7.0;71.0;S;E;18
16198;15;QH6AW;3.0;79.0;S;E;18
15876;17;IYGG9;1.0;84.0;S;E;18
22808;24;PJATZ;3.0;81.0;S;E;18
8843;94;PX29K;3.0;85.0;S;E;18
8036;76;XDHPM;2.0;87.0;S;E;18
8602;6;J2G6S;3.0;95.0;S;E;18
8982;62;CXA8W;3.0;97.0;S;E;18
11048;59;I77O0;5.0;75.0;S;E;18
7688;79;QPDA2;6.0;88.0;N;E;18
10040;88;3UCRH;4.0;89.0;S;E;18
7952;85;ABZ4F;6.0;90.0;S;W;18
17264;68;IXAI3;6.0;92.0;S;E;18
10393;72;XT7A7;4.0;93.0;S;E;18
9190;94;P4WRS;7.0;76.0;S;E;18
11427;19;6EVLC;7.0;78.0;S;E;18
13342;44;R4A41;7.0;96.0;N;E;18
17662;23;VJC5J;7.0;98.0;S;E;18
15722;95;NK01P;8.0;30.0;S;E;18
14905;13;RFMOX;12.0;31.0;S;E;18
15016;73;DNQX7;8.0;36.0;S;E;18
13419;64;RY05J;10.0;33.0;N;E;18
10476;60;NSN37;12.0;33.0;S;E;18
10377;19;RZQXM;12.0;35.0;S;E;18
14829;98;654DI;16.0;32.0;S;E;18
13257;58;LWZIX;18.0;30.0;S;E;18
12598;31;ORRWF;18.0;34.0;S;E;18
14924;29;15A7Q;16.0;36.0;S;E;18
12735;37;V7RYK;20.0;36.0;S;E;18
13043;90;OKZD8;8.0;41.0;S;E;18
7601;34;2RZC4;8.0;43.0;N;E;18
7892;80;96KN8;8.0;53.0;S;E;18
7856;85;LJJ48;8.0;57.0;S;E;18
8266;44;MWHOU;8.0;59.0;S;E;18
8079;96;HFOUV;8.0;63.0;S;E;18
9560;1;988MS;8.0;67.0;S;E;18
14921;68;JAHJW;8.0;80.0;S;E;18
8672;54;81H5W;9.0;49.0;S;E;18
8739;48;OMV68;9.0;51.0;S;E;18
8875;87;VNSPN;10.0;37.0;S;E;18
9464;40;895WO;10.0;66.0;S;E;18
7700;19;B9687;11.0;45.0;S;W;18
11366;83;765QH;11.0;66.0;S;E;18
15951;51;NG57Z;9.0;70.0;S;E;18
10038;52;FOQ4H;11.0;72.0;N;E;18
9833;80;YW1ZD;11.0;74.0;S;E;18
8425;58;VY5LU;11.0;78.0;S;E;18
8709;6;3YEGM;10.0;80.0;N;E;18
12489;4;FZXA6;9.0;95.0;S;E;18
15269;78;45FXJ;9.0;99.0;S;E;18
11202;67;2H4VC;10.0;82.0;S;E;18
9291;34;CFSDP;10.0;90.0;S;E;18
8833;47;P7UBP;10.0;92.0;S;E;18
13975;9;16DXA;11.0;89.0;N;E;18
9169;49;PR4QV;12.0;43.0;S;E;18
12114;26;ASJKT;13.0;39.0;S;E;18
14885;41;0XVOQ;13.0;41.0;S;E;18
7399;39;DL0WW;15.0;40.0;S;E;18
7814;71;O32VF;15.0;44.0;S;E;18
7448;34;6CEXI;15.0;48.0;S;E;18
6891;41;62F1E;17.0;48.0;S;W;18
8472;74;9BC6P;19.0;43.0;S;E;18
9205;80;FDKFA;19.0;45.0;S;E;18
9468;74;ALQPW;15.0;52.0;S;E;18
7994;34;XWHZS;18.0;51.0;S;E;18
10347;86;BXNVM;14.0;54.0;S;E;18
10958;42;N2XUK;20.0;53.0;S;E;18
9313;36;F7YP9;12.0;58.0;S;E;18
9218;76;AFD2D;12.0;60.0;S;W;18
16226;50;NO030;12.0;62.0;S;E;18
10407;81;BZ6KQ;12.0;86.0;S;E;18
12497;65;211NL;14.0;60.0;S;E;18
8707;0;GO3GB;18.0;57.0;S;E;18
8052;56;0T9VV;15.0;65.0;S;E;18
7251;26;U3QPE;16.0;62.0;S;E;18
7512;96;G4YOY;18.0;59.0;S;E;18
8245;32;PXIML;17.0;65.0;S;E;18
7590;70;UZPRL;15.0;69.0;S;E;18
7755;69;LOO2L;15.0;71.0;S;E;18
12623;13;7P5EA;13.0;73.0;S;E;18
12708;2;94CXN;18.0;73.0;S;E;18
11176;64;66C5D;19.0;67.0;S;E;18
10614;18;18QT3;19.0;71.0;N;E;18
11736;76;W86C6;13.0;75.0;S;E;18
8544;64;12ROD;18.0;76.0;S;E;18
11574;65;JVAS0;13.0;89.0;S;E;18
8315;49;8DOUG;15.0;77.0;S;E;18
7337;89;W9NP9;14.0;85.0;S;E;18
7380;56;X74EN;15.0;91.0;S;E;18
6423;99;AJEI7;18.0;86.0;S;E;18
8047;82;ZYXEV;17.0;88.0;S;E;18
7540;30;155OP;17.0;92.0;S;E;18
6481;70;4SBYC;13.0;95.0;S;E;18
7503;59;X2MLE;15.0;93.0;S;E;18
6493;19;F4Z3Y;17.0;94.0;S;E;18
7545;32;USQV3;17.0;96.0;S;E;18
11796;42;MCKIS;20.0;82.0;S;E;18
15786;66;TZ86I;20.0;86.0;S;E;18
7825;82;1B39A;20.0;97.0;S;E;18
9170;70;9EZAD;21.0;20.0;S;E;18
8142;21;RFEYN;22.0;25.0;S;E;18
9401;37;YPUCZ;22.0;37.0;S;E;18
10114;3;6X82T;21.0;39.0;N;W;18
6282;31;5XBZR;23.0;9.0;S;E;18
6363;96;TUQ68;23.0;17.0;S;E;18
6828;38;02VT9;24.0;27.0;S;E;18
9374;75;WA8KO;25.0;11.0;S;E;18
6105;90;4A0YK;26.0;23.0;S;E;18
6697;62;U13PI;26.0;27.0;S;W;18
12747;32;GI46S;24.0;29.0;S;E;18
10543;48;PMMV0;26.0;30.0;S;E;18
11384;42;C4DHV;23.0;33.0;S;E;18
10738;21;RB5BI;23.0;35.0;S;E;18
8168;0;SDML4;22.0;47.0;N;E;18
6825;52;0J3F5;22.0;56.0;N;E;18
8362;24;EM4JM;23.0;41.0;S;E;18
7431;78;A0RDY;25.0;42.0;S;E;18
10837;87;BMBK2;25.0;44.0;S;E;18
9475;25;BENMW;26.0;48.0;S;E;18
7256;6;FYN0B;26.0;52.0;S;E;18
9801;37;DJOZ9;26.0;56.0;S;E;18
10812;55;C3ZC8;27.0;9.0;S;E;18
10189;11;IFWZE;27.0;11.0;S;E;18
10596;25;HYTG3;27.0;15.0;S;E;18
12738;54;FW5MU;28.0;7.0;S;E;18
8302;80;14K5Q;28.0;17.0;S;E;18
9840;57;38T9T;27.0;19.0;S;E;18
6961;81;LKM8Y;27.0;32.0;S;E;18
7472;95;LB2Z1;27.0;40.0;S;W;18
10702;24;G9NVV;28.0;51.0;S;E;18
12737;30;54Y0M;28.0;53.0;S;E;18
8412;79;QLCTJ;21.0;66.0;S;E;18
11000;26;AHZF3;23.0;58.0;S;E;18
11865;70;LP681;22.0;60.0;S;E;18
11369;72;KCHA8;25.0;58.0;S;W;18
17000;5;NIJV7;25.0;60.0;S;E;18
